episode,seed,inference,latency_ms
76,117,71,538.67375900154
76,117,72,531.591146998835
76,117,73,531.7981900006998
76,117,74,553.6536959989462
76,117,75,535.2677199989557
76,117,76,546.1952240002574
76,117,77,535.5481750011677
76,117,78,547.7115539979422
76,117,79,562.6148629999079
76,117,80,569.7771570012264
76,117,81,537.0795730013924
76,117,82,532.2140280004533
76,117,83,533.7325949985825
76,117,84,546.6805470023246
76,117,85,551.6392850004195
76,117,86,544.7732989996439
76,117,87,527.6349730011134
76,117,88,544.0218849980738
76,117,89,546.3319160007813
76,117,90,545.6535519988392
76,117,91,534.8682579970045
76,117,92,547.2174540009291
76,117,93,529.8068259980937
76,117,94,536.9381469972723
76,117,95,540.6339319997642
76,117,96,538.1197739989148
76,117,97,539.138644002378
76,117,98,531.3388440008566
76,117,99,542.752870998811
76,117,100,536.8987930014555
77,118,1,491.8239020007604
77,118,2,496.7289499982144
77,118,3,496.07018800088554
77,118,4,501.62887899932684
77,118,5,496.28993299847934
77,118,6,515.2802099983091
77,118,7,507.05126600223593
77,118,8,500.9676039990154
77,118,9,505.83157900109654
77,118,10,504.77697200039984
77,118,11,558.1045250000898
77,118,12,546.651007996843
77,118,13,547.5564959997428
77,118,14,537.0621660003962
77,118,15,543.7742280009843
77,118,16,544.7407629981171
77,118,17,548.0009160019108
77,118,18,540.308201998414
77,118,19,539.848714000982
77,118,20,534.2529799963813
77,118,21,538.3905730013794
77,118,22,555.6169960000261
77,118,23,542.7621109993197
77,118,24,533.9316490026249
77,118,25,546.093741999357
77,118,26,527.4785479996353
77,118,27,534.4430340010149
77,118,28,532.1399099993869
77,118,29,534.1326130001107
77,118,30,543.8006869990204
77,118,31,540.2263370015135
77,118,32,546.8349690017931
77,118,33,532.5417129970447
77,118,34,536.1959309993836
77,118,35,547.455475996685
77,118,36,544.72578000059
77,118,37,545.2594669986865
77,118,38,543.0358230005368
77,118,39,530.4027009988204
77,118,40,537.94564099735
77,118,41,539.8323369990976
77,118,42,535.9013650013367
77,118,43,543.4006030009186
77,118,44,583.9212049977505
77,118,45,533.5104120022152
77,118,46,534.3499840018922
77,118,47,539.2681810008071
77,118,48,539.8694799987425
77,118,49,534.9177530006273
77,118,50,538.915660999919
77,118,51,533.4659539985296
77,118,52,535.745326000324
77,118,53,544.5557839993853
77,118,54,543.7433369988867
77,118,55,548.1437090020336
77,118,56,533.5057459997188
77,118,57,531.6844299995864
77,118,58,537.6229860012245
77,118,59,546.1865729994315
77,118,60,530.1396780014329
77,118,61,530.9740800003055
77,118,62,532.5525770022068
77,118,63,534.7939860002953
77,118,64,540.680974998395
77,118,65,550.5159569984244
77,118,66,542.4956099996052
77,118,67,557.1365209980286
77,118,68,548.1584770022891
77,118,69,544.8057240027993
77,118,70,612.2467589993903
77,118,71,576.1094499976025
77,118,72,645.4027790023247
77,118,73,550.6129109999165
77,118,74,553.6158169998089
77,118,75,538.1776430003811
77,118,76,530.743524999707
77,118,77,563.4103260017582
77,118,78,542.7340339992952
77,118,79,523.9984590007225
77,118,80,537.3571420022927
77,118,81,538.1254839994654
77,118,82,539.6683790022507
77,118,83,539.185945999634
77,118,84,552.3403490005876
77,118,85,537.5488910030981
77,118,86,560.8712990033382
77,118,87,536.9617440010188
77,118,88,546.2485200005176
77,118,89,534.5570699973905
77,118,90,547.9046050022589
77,118,91,541.3924400018004
77,118,92,545.2561130005051
77,118,93,539.8067530004482
77,118,94,541.4566680010466
77,118,95,550.996808000491
77,118,96,543.8846069991996
77,118,97,535.3090370008431
77,118,98,536.8455630014068
77,118,99,554.5972660002008
77,118,100,545.1386829990952
78,119,1,513.8415699984762
78,119,2,497.12433199965744
78,119,3,509.00954399912735
78,119,4,508.1586480009719
78,119,5,511.6965220004204
78,119,6,502.97739199959324
78,119,7,511.53742599854013
78,119,8,503.22002400207566
78,119,9,516.9527830003062
78,119,10,511.99304800320533
78,119,11,559.1365449981822
78,119,12,548.7273550024838
78,119,13,558.6425370020152
78,119,14,556.7497119991458
78,119,15,543.293167000229
78,119,16,544.2937230000098
78,119,17,547.3344089987222
78,119,18,544.3938179996621
78,119,19,542.8315200006182
78,119,20,551.8391510013316
78,119,21,557.126817999233
78,119,22,542.7698490020703
78,119,23,543.7918450006691
78,119,24,544.1042450001987
78,119,25,541.259183002694
78,119,26,557.851262998156
78,119,27,542.1428420013399
78,119,28,539.7774029988796
78,119,29,550.6537479996041
78,119,30,537.2542719997
78,119,31,554.160353000043
78,119,32,534.1593859993736
78,119,33,560.6269179988885
78,119,34,540.3416049994121
78,119,35,543.7622140016174
78,119,36,545.8741029979137
78,119,37,548.9917289996811
78,119,38,545.1270919984381
78,119,39,553.895614000794
78,119,40,542.8095370007213
78,119,41,537.6817959986511
78,119,42,556.91488100274
78,119,43,530.8156099999906
78,119,44,556.7199270008132
78,119,45,540.8342709997669
78,119,46,539.0763590003189
78,119,47,536.0090070025763
78,119,48,549.09780899834
78,119,49,548.1422359989665
78,119,50,542.1144600004482
78,119,51,542.7410060001421
78,119,52,546.9950949991471
78,119,53,533.2422299979953
78,119,54,548.9472930021293
78,119,55,530.7485789999191
78,119,56,554.2450939974515
78,119,57,535.376174000703
78,119,58,530.3155759975198
78,119,59,545.6188739990466
78,119,60,541.8841400023666
78,119,61,544.413600997359
78,119,62,549.9597300004098
78,119,63,553.9190800009237
78,119,64,525.8547430021281
78,119,65,539.205999000842
78,119,66,540.7584349995886
78,119,67,524.040366999543
78,119,68,551.4851219995762
78,119,69,555.9628320006595
78,119,70,532.7688249999483
78,119,71,533.231576999242
78,119,72,534.2265760009468
78,119,73,546.4042750027147
78,119,74,536.4481319993502
78,119,75,553.5873169974366
78,119,76,548.7363229985931
78,119,77,543.1523349980125
78,119,78,551.5117670001928
78,119,79,535.763138999755
78,119,80,532.8755529990303
78,119,81,545.3381190018263
78,119,82,561.8817709982977
78,119,83,543.3020290001878
78,119,84,538.4310299996287
78,119,85,550.5690270001651
78,119,86,536.925723998138
78,119,87,559.3136870011222
78,119,88,542.802087002201
78,119,89,555.511006998131
78,119,90,541.6044349985896
78,119,91,552.9927630013844
78,119,92,537.2053259998211
78,119,93,542.9966270021396
78,119,94,554.1467969997029
78,119,95,548.1715370005986
78,119,96,535.2986879988748
78,119,97,546.4537910011131
78,119,98,541.8076879977889
78,119,99,545.901686000434
78,119,100,537.8429379998124
79,120,1,523.4850220003864
79,120,2,511.4015799990739
79,120,3,506.09098900167737
79,120,4,509.85698599833995
79,120,5,507.4637870020524
79,120,6,516.8355999994674
79,120,7,513.0588920001173
79,120,8,512.8469489973213
79,120,9,508.9155839996238
79,120,10,511.2587280018488
79,120,11,543.9859270009038
79,120,12,571.0689719999209
79,120,13,557.2826479983632
79,120,14,548.4356439992553
79,120,15,539.1146990004927
79,120,16,561.0479459974158
79,120,17,541.238637000788
79,120,18,542.3067030023958
79,120,19,556.2342550001631
79,120,20,540.6345060000604
79,120,21,543.66607799966
79,120,22,551.9916709999961
79,120,23,533.5928280001099
79,120,24,538.7100859989005
79,120,25,532.111350003106
79,120,26,539.6691820023989
79,120,27,539.1072570018878
79,120,28,537.8875040005369
79,120,29,540.9910559974378
79,120,30,532.063291000668
79,120,31,545.4349689971423
79,120,32,558.2328270029393
79,120,33,538.0266489992209
79,120,34,543.2077959994785
79,120,35,545.1719289994799
79,120,36,546.7065490011009
79,120,37,542.569036999339
79,120,38,529.3291180023516
79,120,39,561.4523650001502
79,120,40,528.8311959993734
79,120,41,554.1815010001301
79,120,42,546.2910429996555
79,120,43,544.5658469980117
79,120,44,547.9025090025971
79,120,45,546.2289950010017
79,120,46,527.7229989987973
79,120,47,543.275641000946
79,120,48,539.9584939987108
79,120,49,543.4846779971849
79,120,50,540.4095539997797
79,120,51,539.5193990007101
79,120,52,542.9746039990277
79,120,53,535.7016119996842
79,120,54,541.76653399918
79,120,55,548.038799999631
79,120,56,537.9796390006959
79,120,57,559.1806420015928
79,120,58,550.5784699998912
79,120,59,534.5553739971365
79,120,60,538.8538799998059
79,120,61,529.5849580033973
79,120,62,552.6063789984619
79,120,63,536.6615639977681
79,120,64,539.8956740027643
79,120,65,558.0969860020559
79,120,66,543.113813000673
79,120,67,547.7337880001869
79,120,68,540.3436719971069
79,120,69,550.0940179990721
79,120,70,543.2179859999451
79,120,71,543.7238890008302
79,120,72,557.5488180002139
79,120,73,535.0857990015356
79,120,74,546.0254550016543
79,120,75,544.0740289996029
79,120,76,540.829579000274
79,120,77,544.9937829980627
79,120,78,543.7152400008927
79,120,79,537.3426659971301
79,120,80,539.6610889984004
79,120,81,540.8669259995804
79,120,82,550.1645730000746
79,120,83,540.4283860007126
79,120,84,554.5910069995443
79,120,85,536.8199920012557
79,120,86,546.1006050027208
79,120,87,549.7194529998524
79,120,88,538.096153002698
79,120,89,555.6316349975532
79,120,90,545.6752210011473
79,120,91,536.6739739984041
79,120,92,530.8848499989836
79,120,93,533.6068630022055
79,120,94,536.3243440006045
79,120,95,538.3934329984186
79,120,96,536.7167880031047
79,120,97,540.1755679995404
79,120,98,555.1269630013849
79,120,99,536.3224819993775
79,120,100,540.8467909983301
80,121,1,508.02740799917956
80,121,2,496.95429100029287
80,121,3,502.91616699905717
80,121,4,497.14379500073846
80,121,5,496.0398080002051
80,121,6,507.9866270025377
80,121,7,502.0361720016808
80,121,8,512.9905099965981
80,121,9,509.15981300204294
80,121,10,510.695509998186
80,121,11,553.3037909990526
80,121,12,558.7842099994305
80,121,13,549.9763209991215
80,121,14,546.8410720022803
80,121,15,539.9513260017557
80,121,16,543.1205080021755
80,121,17,553.4602129991981
80,121,18,537.4532819987508
80,121,19,539.0196389998891
80,121,20,544.7882269982074
80,121,21,550.2208660000178
80,121,22,538.2331750006415
80,121,23,536.5026090003084
80,121,24,546.9476119978935
80,121,25,546.002242997929
80,121,26,551.7357869975967
80,121,27,529.1242549974413
80,121,28,543.3903890007059
80,121,29,544.6762179999496
80,121,30,542.5437750018318
80,121,31,536.4395190008509
80,121,32,536.7813909979304
80,121,33,545.8615309980814
80,121,34,552.8404280012182
80,121,35,537.6983349997317
80,121,36,542.6670550004928
80,121,37,544.9323719985841
80,121,38,536.7774930018641
80,121,39,537.9270579978765
80,121,40,542.3913750018983
80,121,41,536.8442950020835
80,121,42,544.726049000019
80,121,43,539.2586630005098
80,121,44,547.6991710020229
80,121,45,534.9034520004352
80,121,46,539.4747810023546
80,121,47,524.770822001301
80,121,48,539.4021510001039
80,121,49,539.9149950026185
80,121,50,539.2797349995817
80,121,51,557.992367001134
80,121,52,530.6569670028694
80,121,53,536.9316249998519
80,121,54,550.4751950029458
80,121,55,540.3567089997523
80,121,56,551.9145060025039
80,121,57,549.1735260002315
80,121,58,539.9704599985853
80,121,59,547.1241140003258
80,121,60,535.048633999395
80,121,61,545.435397001711
80,121,62,534.3386860004102
80,121,63,559.4421130008413
80,121,64,544.9291779987107
80,121,65,537.8862590005156
80,121,66,539.6370300004492
80,121,67,554.4849600009911
80,121,68,550.4062750005687
80,121,69,542.4452420011221
80,121,70,539.0246479983034
80,121,71,547.5916920004238
80,121,72,543.9748270000564
80,121,73,546.7553390008106
80,121,74,531.2762130015471
80,121,75,537.4535890005063
80,121,76,562.9635180011974
80,121,77,537.9290370001399
80,121,78,540.0399179998203
80,121,79,534.2246809996141
80,121,80,539.5206459979818
80,121,81,543.9726550030173
80,121,82,548.4504390005895
80,121,83,540.2702669998689
80,121,84,538.957341999776
80,121,85,545.5121230006625
80,121,86,551.1248050024733
80,121,87,548.4509909983899
80,121,88,544.0519760013558
80,121,89,542.73301899957
80,121,90,548.6461060027068
80,121,91,534.4955189975735
80,121,92,546.5863009994791
80,121,93,532.0630709975376
80,121,94,548.5066979999829
80,121,95,527.086985999631
80,121,96,548.9622780005448
80,121,97,535.4971939996176
80,121,98,541.8544460007979
80,121,99,541.8762790031906
80,121,100,542.799967002793
81,122,1,513.745355001447
81,122,2,505.6481760002498
81,122,3,524.1789520005113
81,122,4,514.5512449998932
81,122,5,516.1517850028758
81,122,6,507.1877760019561
81,122,7,517.1340180022526
81,122,8,521.0473070001171
81,122,9,502.21033599882503
81,122,10,502.4719599969103
81,122,11,542.6557619975938
81,122,12,545.4679270005727
81,122,13,608.3249340008479
81,122,14,549.1332240017073
81,122,15,561.2279950000811
81,122,16,537.0539569994435
81,122,17,567.2769580014574
81,122,18,535.3269920015009
81,122,19,547.7720160015451
81,122,20,542.369630002213
81,122,21,543.6563750008645
81,122,22,554.1413099999772
81,122,23,541.4636410023377
81,122,24,540.4453049995936
81,122,25,538.7061250003171
81,122,26,544.4119839994528
81,122,27,539.4209410005715
81,122,28,530.9842399983609
81,122,29,555.1784499984933
81,122,30,542.5450000002456
81,122,31,562.5322500018228
81,122,32,531.497573996603
81,122,33,525.0124500016682
81,122,34,542.4607079985435
81,122,35,539.7550640009285
81,122,36,549.0460990004067
81,122,37,533.4253860019089
81,122,38,528.494314999989
81,122,39,535.0184419985453
81,122,40,538.9634700004535
81,122,41,530.4663419992721
81,122,42,545.798299001035
81,122,43,539.5247759988706
81,122,44,571.7950629987172
81,122,45,536.3620930002071
81,122,46,544.2073480007821
81,122,47,535.8310449992132
81,122,48,539.9475619997247
81,122,49,546.3844250007241
81,122,50,547.2401260012703
81,122,51,539.2772410014004
81,122,52,542.8161880008702
81,122,53,532.4991870002123
81,122,54,534.1862999994191
81,122,55,539.230097001564
81,122,56,536.7995060005342
81,122,57,531.4385450001282
81,122,58,537.5087829997938
81,122,59,543.0345259992464
81,122,60,528.551035997225
81,122,61,529.0532330000133
81,122,62,538.6267360008787
81,122,63,535.8958389988402
81,122,64,540.8948570002394
81,122,65,529.963836997922
81,122,66,546.3492259987106
81,122,67,534.2537219985388
81,122,68,543.4432050024043
81,122,69,537.3451630002819
81,122,70,547.2589199998765
81,122,71,549.0211100004672
81,122,72,541.4857370014943
81,122,73,555.1615820004372
81,122,74,533.4712030016817
81,122,75,557.0378369993705
81,122,76,563.5892809987126
81,122,77,535.225999999966
81,122,78,544.7090339985152
81,122,79,554.0708989974519
81,122,80,532.291259001795
81,122,81,543.1683899987547
81,122,82,544.9283110028773
81,122,83,535.3526860017155
81,122,84,543.7864179984899
81,122,85,538.5979079983372
81,122,86,542.3218249998172
81,122,87,549.0877299998829
81,122,88,534.8662720025459
81,122,89,533.5986319987569
81,122,90,545.5000830006611
81,122,91,546.757037001953
81,122,92,534.8583390004933
81,122,93,525.5297789990436
81,122,94,547.7929909975501
81,122,95,543.4573400016234
81,122,96,544.5895089978876
81,122,97,534.2343570009689
81,122,98,534.4606379985635
81,122,99,543.3632979984395
81,122,100,539.5790969996597
82,123,1,514.5685719980975
82,123,2,507.94915499864146
82,123,3,506.7030579994025
82,123,4,504.27378799940925
82,123,5,498.3906390007178
82,123,6,502.4607310006104
82,123,7,490.9976460003236
82,123,8,500.62877999880584
82,123,9,504.6193330017559
82,123,10,517.2344559978228
82,123,11,545.4193830009899
82,123,12,552.3936819990922
82,123,13,560.4867609981738
82,123,14,539.0968979991158
82,123,15,542.5161749990366
82,123,16,529.8686259993701
82,123,17,551.1917959993298
82,123,18,538.3259959999123
82,123,19,547.5835220022418
82,123,20,544.1876350014354
82,123,21,535.9682880007313
82,123,22,558.8313299995207
82,123,23,541.5518219997466
82,123,24,530.8223130014085
82,123,25,556.6302199986239
82,123,26,549.7635899992019
82,123,27,551.3879870013625
82,123,28,530.4175870005565
82,123,29,550.863668002421
82,123,30,529.0057759993942
82,123,31,555.7291699988127
82,123,32,548.5557749998407
82,123,33,538.6610759996984
82,123,34,530.9626210000715
82,123,35,540.0927179980499
82,123,36,528.6009660012496
82,123,37,556.0941100011405
82,123,38,538.2805170011125
82,123,39,537.974121998559
82,123,40,543.1934850021207
82,123,41,544.1095380010665
82,123,42,518.0029069997545
82,123,43,535.6499080007779
82,123,44,545.4267509994679
82,123,45,542.6676150018466
82,123,46,542.7260710021073
82,123,47,532.2796189975634
82,123,48,536.4853079991008
82,123,49,530.3666059990064
82,123,50,530.5699279997498
82,123,51,536.1819489990012
82,123,52,537.8229900015867
82,123,53,544.6932189988729
82,123,54,528.5827879997669
82,123,55,539.7989200027951
82,123,56,534.6438670021598
82,123,57,548.910020999756
82,123,58,547.147691999271
82,123,59,561.4316660030454
82,123,60,553.790296002262
82,123,61,537.4151850010094
82,123,62,549.7967619994597
82,123,63,539.3020150004304
82,123,64,544.2444460022671
82,123,65,533.5489459976088
82,123,66,541.7309440017561
82,123,67,536.6594400002214
82,123,68,554.3969589998596
82,123,69,546.2270499992883
82,123,70,551.3373319990933
82,123,71,529.0323119988898
82,123,72,544.3368119995284
82,123,73,548.3324029992218
82,123,74,531.7707450012676
82,123,75,568.298769001558
82,123,76,534.2309170009685
82,123,77,539.9726489995373
82,123,78,536.4079479986685
82,123,79,533.9194709995354
82,123,80,587.5728729988623
82,123,81,536.345139000332
82,123,82,541.0995349993755
82,123,83,533.3596720010974
82,123,84,541.9287099975918
82,123,85,550.0286249989585
82,123,86,544.0181029989617
82,123,87,548.1625190004706
82,123,88,534.6968979974918
82,123,89,550.5071039988252
82,123,90,536.6626840004756
82,123,91,549.280262002867
82,123,92,534.4439359978423
82,123,93,543.4999080025591
82,123,94,542.3739079997176
82,123,95,549.1509519997635
82,123,96,539.3544099970313
82,123,97,543.3493199998338
82,123,98,552.4546300002839
82,123,99,568.2717509989743
82,123,100,579.873224000039
83,124,1,507.5385840027593
83,124,2,502.38767200062284
83,124,3,499.20938200011733
83,124,4,507.3865359991032
83,124,5,499.8108340005274
83,124,6,502.8866749998997
83,124,7,499.63420299900463
83,124,8,497.56673599767964
83,124,9,512.0372460005456
83,124,10,552.3164149999502
83,124,11,560.5926169992017
83,124,12,550.9149499994237
83,124,13,556.8205950003176
83,124,14,555.0334910003585
83,124,15,551.7005349975079
83,124,16,554.1809099995589
83,124,17,548.7096189972362
83,124,18,571.9433540034515
83,124,19,543.667980000464
83,124,20,536.6532490006648
83,124,21,551.9246049989306
83,124,22,543.3456499995373
83,124,23,545.9894519990485
83,124,24,543.6010119992716
83,124,25,549.4083369994769
83,124,26,549.1229289982584
83,124,27,567.3393689976365
83,124,28,543.9274130003469
83,124,29,547.46727300153
83,124,30,543.931058000453
83,124,31,562.0540090021677
83,124,32,553.2029679998232
83,124,33,551.4062430011109
83,124,34,529.640434000612
83,124,35,548.3373470015067
83,124,36,552.8192599995236
83,124,37,537.0064640010241
83,124,38,536.9341429977794
83,124,39,541.4992760015593
83,124,40,538.8759609995759
83,124,41,533.5513509999146
83,124,42,546.1189240013482
83,124,43,541.7287410018616
83,124,44,541.9767130006221
83,124,45,534.4106499978807
83,124,46,541.4414209990355
83,124,47,537.8399670007639
83,124,48,547.599451001588
83,124,49,547.4948400005815
83,124,50,536.3590989982185
83,124,51,541.3678020013322
83,124,52,542.6558139988629
83,124,53,553.5756019999098
83,124,54,541.082561998337
83,124,55,534.8277010016318
83,124,56,547.183173999656
83,124,57,542.1738920013013
83,124,58,550.3751360010938
83,124,59,565.5789929987804
83,124,60,550.5083949974505
83,124,61,548.3043909989647
83,124,62,554.7414190004929
83,124,63,540.0172240006214
83,124,64,548.0894600004831
83,124,65,531.2634549991344
83,124,66,554.6654550016683
83,124,67,542.5575160006701
83,124,68,547.5631269982841
83,124,69,536.4769990010245
83,124,70,534.0947450022213
83,124,71,541.7380639992189
83,124,72,547.8293600026518
83,124,73,551.6104549969896
83,124,74,549.5841250012745
83,124,75,551.2754369992763
83,124,76,539.207351001096
83,124,77,549.3312989965489
83,124,78,544.7793610001099
83,124,79,538.4595629984688
83,124,80,544.9735649999639
83,124,81,549.3664969981182
83,124,82,545.9453489966108
83,124,83,535.8939910001936
83,124,84,535.2229880008963
83,124,85,551.2448580011551
83,124,86,561.7173800019373
83,124,87,551.7762359995686
83,124,88,541.0414059988398
83,124,89,544.4636979991628
83,124,90,540.1519660008489
83,124,91,560.3611570004432
83,124,92,546.8994950024353
83,124,93,544.9987319989305
83,124,94,547.0320290005475
83,124,95,561.5180550012155
83,124,96,533.0172289977781
83,124,97,539.4530529993062
83,124,98,544.245814999158
83,124,99,549.9666890027584
83,124,100,548.16984900026
84,125,1,505.33564999932423
84,125,2,514.6585980000964
84,125,3,499.5409520015528
84,125,4,518.33624199935
84,125,5,512.0716210003593
84,125,6,512.064572001691
84,125,7,500.15250599972205
84,125,8,499.85947999812197
84,125,9,507.7981930007809
84,125,10,519.2100409985869
84,125,11,544.0960400010226
84,125,12,570.33330899867
84,125,13,559.9944189998496
84,125,14,555.4215700030909
84,125,15,536.3041210002848
84,125,16,561.9808029987325
84,125,17,534.1715370013844
84,125,18,571.2922899983823
84,125,19,556.5996969999105
84,125,20,550.6679480022285
84,125,21,532.0816359999299
84,125,22,542.3395779980638
84,125,23,545.2267159998883
84,125,24,557.7883689984446
84,125,25,528.6731149972184
84,125,26,562.4034989996289
84,125,27,547.3647199978586
84,125,28,532.057635999081
84,125,29,540.0376420002431
84,125,30,548.6438510015432
84,125,31,540.8141699990665
84,125,32,538.0680450034561
84,125,33,534.11700200013
84,125,34,540.5248290007876
84,125,35,540.1714100007666
84,125,36,534.2567860025156
84,125,37,545.8086619983078
84,125,38,530.5599950006581
84,125,39,560.0497600025847
84,125,40,552.868203001708
84,125,41,546.3079430010112
84,125,42,553.2965270031127
84,125,43,547.2161209982005
84,125,44,537.8910729996278
84,125,45,556.8383910031116
84,125,46,547.7073539987032
84,125,47,563.8123309981893
84,125,48,540.463291999913
84,125,49,545.019957000477
84,125,50,534.8569730012969
84,125,51,548.2428939976671
84,125,52,527.2378539993952
84,125,53,544.5885540029849
84,125,54,547.2142199978407
84,125,55,543.7164260001737
84,125,56,536.0062629988533
84,125,57,549.9035040011222
84,125,58,551.7777459972422
84,125,59,549.3364470021334
84,125,60,540.0816239998676
84,125,61,563.1901900014782
84,125,62,543.5803719992691
84,125,63,550.5025809979998
84,125,64,545.5404319982335
84,125,65,541.6838170021947
84,125,66,549.8744340002304
84,125,67,538.6305680003716
84,125,68,554.6480459997838
84,125,69,525.5359209986636
84,125,70,540.3359219999402
84,125,71,539.4790840000496
84,125,72,549.9944639996102
84,125,73,546.0935810006049
84,125,74,555.9074739976495
84,125,75,534.561054999358
84,125,76,548.6504000000423
84,125,77,531.5700600003765
84,125,78,541.7746159982926
84,125,79,538.5028090022388
84,125,80,549.2846880006255
84,125,81,539.6093590024975
84,125,82,564.6019629966759
84,125,83,533.0447519991139
84,125,84,526.7669799977739
84,125,85,551.970305001305
84,125,86,551.7201330003445
84,125,87,540.5735159984033
84,125,88,538.5831819985469
84,125,89,530.2240800010622
84,125,90,543.4326729991881
84,125,91,548.0825180020474
84,125,92,525.6176000002597
84,125,93,535.921586000768
84,125,94,551.196403997892
84,125,95,532.1745189976355
84,125,96,547.9088400024921
84,125,97,533.0067849972693
84,125,98,583.0965450004442
84,125,99,580.0337209984718
84,125,100,544.392613999662
85,126,1,498.44264299827046
85,126,2,514.485440999124
85,126,3,506.3072640004975
85,126,4,499.99686799856136
85,126,5,540.9801030000381
85,126,6,513.2115660017007
85,126,7,501.56188099936116
85,126,8,508.92426000064006
85,126,9,564.8850329998822
85,126,10,549.503640999319
85,126,11,552.7667140013364
85,126,12,562.5272520010185
85,126,13,552.2622749995207
85,126,14,552.5591629993869
85,126,15,554.5024670027487
85,126,16,554.2449660024431
85,126,17,545.3243129995826
85,126,18,538.6795949998486
85,126,19,535.450748000585
85,126,20,543.198774998018
85,126,21,556.917521997093
85,126,22,541.9940530009626
85,126,23,544.2935140017653
85,126,24,574.0272919974814
85,126,25,543.2356990022527
85,126,26,559.1768169979332
85,126,27,527.3748299987346
85,126,28,538.7847569982114
85,126,29,549.1575230007584
85,126,30,527.2477329999674
85,126,31,533.9729509978497
85,126,32,545.4616700008046
85,126,33,564.5924870004819
85,126,34,543.7383169992245
85,126,35,552.9343080015678
85,126,36,544.3637400021544
85,126,37,551.6340040012437
85,126,38,545.7657759980066
85,126,39,550.0379240002076
85,126,40,561.9469749981363
85,126,41,554.6344440008397
85,126,42,543.8330300021335
85,126,43,557.6671379967593
85,126,44,537.1602899977006
85,126,45,560.0929629981692
85,126,46,538.7847599995439
85,126,47,535.9203179978067
85,126,48,536.6662800006452
85,126,49,532.6323499975842
85,126,50,535.9649869969871
85,126,51,544.5984939979098
85,126,52,574.011298998812
85,126,53,534.3230629987374
85,126,54,617.8761530027259
85,126,55,539.2550249998749
85,126,56,556.782394000038
85,126,57,540.9140070005378
85,126,58,543.041531000199
85,126,59,554.0345070003241
85,126,60,546.3018730006297
85,126,61,561.3032710025436
85,126,62,545.7958049992158
85,126,63,538.6952650005696
85,126,64,550.935926999955
85,126,65,538.1381709994457
85,126,66,557.3811280009977
85,126,67,538.5486960003618
85,126,68,548.0655079991266
85,126,69,537.6718869993056
85,126,70,540.7171789993299
85,126,71,535.1447520006332
85,126,72,538.3663159991556
85,126,73,544.7838309992221
85,126,74,542.3273000014888
85,126,75,538.4891920002701
85,126,76,542.5013099993521
85,126,77,547.4265169978025
85,126,78,539.6995250011969
85,126,79,548.3657539989508
85,126,80,544.4612960018276
85,126,81,537.4475759999768
85,126,82,546.4964589991723
85,126,83,545.3838499997801
85,126,84,534.3346449990349
85,126,85,540.3927780025697
85,126,86,551.5857649988902
85,126,87,537.36173300058
85,126,88,541.5746740000031
85,126,89,561.9683710028767
85,126,90,530.5519079993246
85,126,91,543.1372890016064
85,126,92,543.6975750017154
85,126,93,546.3354060011625
85,126,94,545.3915010002675
85,126,95,559.8268850008026
85,126,96,557.6355490011338
85,126,97,543.9945649995934
85,126,98,539.8839699992095
85,126,99,541.4635230008571
85,126,100,537.0335030020215
86,127,1,507.6974369985692
86,127,2,500.57511100021657
86,127,3,510.5905900018115
86,127,4,499.55809399762074
86,127,5,497.42142900140607
86,127,6,510.6692990011652
86,127,7,498.1670099987241
86,127,8,516.0026159974223
86,127,9,511.04882000072394
86,127,10,534.4469869996828
86,127,11,556.2083340009849
86,127,12,556.818214001396
86,127,13,550.2155780013709
86,127,14,548.5864660004154
86,127,15,566.7840319983952
86,127,16,549.9649419980415
86,127,17,541.8645669997204
86,127,18,561.212862998218
86,127,19,546.6783390002092
86,127,20,542.3877129978791
86,127,21,535.7997450009861
86,127,22,545.5396450015542
86,127,23,539.3292400003702
86,127,24,543.3900820025883
86,127,25,539.5364379983221
86,127,26,548.4923529984371
86,127,27,539.4952120004746
86,127,28,532.2731099986413
86,127,29,538.229550998949
86,127,30,536.5609979999135
86,127,31,528.3202870014065
86,127,32,535.4408429993782
86,127,33,544.2671640012122
86,127,34,521.301950000634
86,127,35,544.6877059985127
86,127,36,546.4322439984244
86,127,37,555.1413510002021
86,127,38,547.3886129984749
86,127,39,554.8360820030211
86,127,40,540.2410649985541
86,127,41,552.8917400006321
86,127,42,537.4573040026007
86,127,43,543.2114340001135
86,127,44,549.2904469974746
86,127,45,545.5934500023432
86,127,46,541.3869759977388
86,127,47,528.2478609988175
86,127,48,544.565803000296
86,127,49,543.4456030016008
86,127,50,536.4998240002024
86,127,51,548.094036999828
86,127,52,532.603431998723
86,127,53,539.9178250008845
86,127,54,559.6948380007234
86,127,55,532.4398589982593
86,127,56,548.0224519997137
86,127,57,525.2879239997128
86,127,58,509.5639030005259
86,127,59,516.8321769997419
86,127,60,518.7520250001398
86,127,61,541.6951440020057
86,127,62,544.2039549998299
86,127,63,543.6886050010798
86,127,64,530.4044150034315
86,127,65,528.9705340001092
86,127,66,535.8193440006289
86,127,67,530.0057339991326
86,127,68,532.4697289979667
86,127,69,515.1015670016932
86,127,70,536.5855099989858
86,127,71,516.8212600001425
86,127,72,540.0550459999067
86,127,73,536.2093370022194
86,127,74,537.1109810002963
86,127,75,539.6534770006838
86,127,76,580.0411099990015
86,127,77,540.9260849992279
